anime_id,name,genre,type,episodes,rating,members,episode_bins
368,bibleblack,hentai,ova,6.0,6.88,31309,2-12
4399,honoonoharamasetenkousei,"harem, hentai, school, yuri",ova,3.0,6.88,4965,2-12
34107,iizukasenpaixblazeranekyunyoritheanimation,hentai,ova,1.0,6.87,920,1
8293,gakuensaiminreido,hentai,ova,3.0,6.87,4850,2-12
14543,koutetsunomajoannerose,"action, hentai, supernatural",ova,4.0,6.87,5152,2-12
32405,marshmallowimoutosuccubus,hentai,ova,,6.87,2211,
33505,tsumamigui3theanimation,hentai,ova,,6.87,1400,
31189,watashigatorikoninatteyaru,hentai,ova,2.0,6.87,2330,2-12
10695,yumekuitsurumikushikigameseisaku,hentai,ova,2.0,6.87,4758,2-12
1408,kaononaitsuki,hentai,ova,5.0,6.86,7095,2-12
15541,namanakahyakupercentkatamusubinoshinpa,hentai,ova,3.0,6.86,3017,2-12
3919,shimaizumashimaizuma3theanimation,hentai,ova,2.0,6.86,2393,2-12
5644,soranoiromizunoiroerospecials,hentai,ova,2.0,6.86,1771,2-12
3636,waraukangofutheanimation,hentai,ova,2.0,6.86,3040,2-12
16059,akunoonnakanbufullmoonnight,"hentai, supernatural",ova,1.0,6.85,3613,1
3478,mrsjunkie,hentai,ova,2.0,6.85,3817,2-12
23665,renaifuyougakuhatheanimation,hentai,ova,1.0,6.85,2057,1
2438,hitozumakasumisan,hentai,ova,2.0,6.84,3782,2-12
28311,koimaguwai,hentai,ova,1.0,6.83,2633,1
2841,kuroaihitoyozumakaninkourannyuuroku,hentai,ova,2.0,6.84,6495,2-12
6692,mamapuri,hentai,ova,2.0,6.84,2938,2-12
23247,oshaburiannouncer,hentai,ova,1.0,6.84,1808,1
8918,princessloverova,hentai,ova,2.0,6.84,17437,2-12
3679,renketsuhoushiki,hentai,ova,3.0,6.84,5207,2-12
32239,shinseifutanariidoldekatamakei,hentai,ova,2.0,6.84,1804,2-12
23047,tennenkoiiroalcohol,hentai,ova,2.0,6.84,2571,2-12
1896,akibakeikanojo,hentai,ova,3.0,6.83,9395,2-12
6041,honoonoharamasedoukyuusei,"harem, hentai, school, yuri",ova,2.0,6.83,3587,2-12
10668,imoutoparadise,hentai,ova,2.0,6.83,7713,2-12
34246,kiminomanawarinawitch,hentai,ova,,6.83,607,
32833,nudistbeachnishuugakuryokoudetheanimation,hentai,ova,,6.83,2178,
21751,okusamawamotoyariman,hentai,ova,2.0,6.83,3390,2-12
27413,shinkyokunogrimoiretheanimation,"demons, fantasy, hentai, supernatural",ova,2.0,6.83,2072,2-12
21597,yabaifukushuuyamisite,hentai,ova,2.0,6.83,3010,2-12
27363,yakatakannoukitan,hentai,ova,2.0,6.83,2465,2-12
12957,firstlove,hentai,ova,3.0,6.82,3466,2-12
23033,furuerukuchibiru,hentai,ova,1.0,6.82,3285,1
33769,imoutotosonoyuujingaerosugiteorenokokangayabai,hentai,ova,,6.82,1307,
10457,jktoinkoukyoushi4,hentai,ova,2.0,6.82,3914,2-12
11747,kiriyahakushakukenorokushimai,hentai,ova,2.0,6.82,2729,2-12
24021,seishoujotheanimation,hentai,ova,1.0,6.81,2159,1
2352,daiakujithexenabuster,hentai,ova,6.0,6.81,4458,2-12
20379,junklandtheanimation,"hentai, school",ova,1.0,6.8,2321,1
21349,kichikuhahashimaichoukyounikki,hentai,ova,3.0,6.8,2143,2-12
11807,school,hentai,ova,2.0,6.81,2579,2-12
28859,shaburarentalecchinaoneesantonoeroerorentalobenkyoutheanimation,hentai,ova,1.0,6.81,2068,1
17251,wannaspartansexspermax,hentai,ova,2.0,6.82,3367,2-12
2411,anetoboin,hentai,ova,2.0,6.8,6564,2-12
7730,isshonihshiyo,hentai,ova,6.0,6.8,4926,2-12
29085,seiyarimansisterspakopakonikkitheanimation,hentai,ova,1.0,6.8,2324,1
4590,soukanyuugi,hentai,ova,2.0,6.8,4491,2-12
15867,zettaijunshukyouseikozukurikyokashou,hentai,ova,2.0,6.8,4538,2-12
3286,gibonotoikihaitokukokoronitadayouhahanoiroka,hentai,ova,2.0,6.79,3536,2-12
5651,helterskelterhakudakunomura,hentai,ova,4.0,6.79,3898,2-12
33768,oideyoshiritsuyarimakurigakuen,hentai,ova,,6.79,1059,
10590,reunion,"harem, hentai",ova,2.0,6.79,3965,2-12
2505,ringetsutheanimation,hentai,ova,3.0,6.79,3512,2-12
830,sexfriend,hentai,ova,2.0,6.79,9174,2-12
11745,akunoonnakanbu,hentai,ova,2.0,6.78,4229,2-12
2353,daiakujithexenabusterspecials,hentai,special,2.0,6.78,2220,2-12
2441,koihime,"fantasy, harem, hentai, magic, supernatural",ova,2.0,6.78,3092,2-12
9970,floatingmaterial,hentai,ova,2.0,6.77,4567,2-12
14995,jktoerogiinsensei,hentai,ova,2.0,6.77,2659,2-12
6531,kimihagu,hentai,ova,2.0,6.77,2756,2-12
30242,kuronokyoushitsu,hentai,ova,,6.77,2530,
22543,kyonyuukazokusaimin,hentai,ova,1.0,6.77,2521,1
22039,mouhasamazuniwairarenaihoshinionegaishitarakonnaniokkikunacchatta,hentai,ova,1.0,6.77,1990,1
2681,spaceshipaggaruter,"comedy, hentai, sci-fi, space",ova,4.0,6.77,1180,2-12
6122,jinkoushoujohenshinsexandroid,hentai,ova,2.0,6.76,3287,2-12
2417,saigonodoorwoshimero,"comedy, drama, romance, yaoi",ova,1.0,6.76,9076,1
9328,shoujosenkisouleater,hentai,ova,1.0,6.76,6706,1
11467,tsfmonogatari,hentai,ova,2.0,6.76,6162,2-12
19569,junjoushoujoetcetera,hentai,ova,2.0,6.75,2640,2-12
33979,kowaremonorisaplustheanimation,hentai,ova,1.0,6.75,1345,1
221,mezzoforte,"action, comedy, hentai, sci-fi",ova,2.0,6.75,14651,2-12
5743,saiminryoujokugakuen,hentai,ova,3.0,6.75,3023,2-12
12373,starjewel,"hentai, yuri",ova,1.0,6.75,2430,1
3537,cleavage,hentai,ova,2.0,6.74,6250,2-12
29573,fukubikitrianglefutabawaatafuta,hentai,ova,1.0,6.74,2720,1
24987,furuerukuchibiruepisode0,hentai,ova,1.0,6.74,1953,1
5214,gakuenshimai,hentai,ova,2.0,6.74,2864,2-12
17491,garden,hentai,ova,2.0,6.73,4334,2-12
30741,hyoudouibukikanpekiibukikaichougakousokudomnawake,hentai,ova,2.0,6.75,2568,2-12
12057,myimoutokoakumanaacup,hentai,ova,2.0,6.74,5400,2-12
15409,oyakodonoppaitokumoribonyuutsuyudakude,hentai,ova,1.0,6.73,2634,1
2410,soreyukemarinchan,"hentai, sci-fi",ova,3.0,6.74,1934,2-12
3707,soukoukijoiris,hentai,ova,4.0,6.74,2958,2-12
6686,chinetsukartethedevilishcherry,hentai,ova,2.0,6.73,2586,2-12
2531,gibomai,hentai,ova,2.0,6.73,3419,2-12
4342,harukoiotome,"harem, hentai",ova,2.0,6.73,3844,2-12
2539,itazuratheanimation,hentai,ova,2.0,6.73,4577,2-12
3940,oshieteremaid,hentai,ova,2.0,6.73,3126,2-12
320,akite,"action, drama, hentai, police",ova,2.0,6.72,27941,2-12
2413,boin,hentai,ova,2.0,6.72,6383,2-12
9442,busttobustchichiwachichini,hentai,ova,3.0,6.72,3954,2-12
1780,choukoutenshiescalayer,"demons, hentai, sci-fi, super power",ova,3.0,6.72,6574,2-12
30583,futabumixfutanariworld,"hentai, school, yuri",ova,1.0,6.72,3323,1
28313,kanojowadaretodemosexsuru,hentai,ova,2.0,6.72,3054,2-12
7276,natsumushitheanimation,hentai,ova,2.0,6.72,3044,2-12
24271,paizuricheerleadervssakunyuuouendan,hentai,ova,1.0,6.72,2089,1
2442,zokukoihime,"fantasy, harem, hentai, magic, supernatural",ova,2.0,6.72,1711,2-12
7456,disciplinezero,hentai,ova,2.0,6.71,5082,2-12
27603,jutaijima,hentai,ova,2.0,6.71,2345,2-12
5054,kojinjugyoutheanimationschoolgirlreadyforaprivatelesson,hentai,ova,2.0,6.71,2247,2-12
4027,makaitenshidjibrilepisode2,"hentai, magic, super power",ova,4.0,6.71,3594,2-12
5347,bibleblackimariryoujokugenba,hentai,special,1.0,6.7,7393,1
9761,finderseries,"action, drama, yaoi",ova,2.0,6.7,8792,2-12
14047,ikusaotomevalkyrieg,"fantasy, hentai, supernatural",ova,2.0,6.7,1944,2-12
2988,mahoushoujoai,"action, hentai, horror, supernatural",ova,5.0,6.7,4755,2-12
5424,oppailife,hentai,ova,2.0,6.7,4247,2-12
3058,darling,hentai,ova,3.0,6.69,3600,2-12
3944,dokidokioyakolessonoshietehnaobenkyou,hentai,ova,2.0,6.69,4437,2-12
13937,saishuuchikandenshanext,hentai,ova,2.0,6.69,2254,2-12
4127,shion,"action, fantasy, hentai, supernatural",ova,4.0,6.69,2273,2-12
4607,tsumatomamatoboin,hentai,ova,2.0,6.69,3437,2-12
1041,zetsuai1989,"drama, music, romance, sports, yaoi",ova,1.0,6.69,7117,1
5427,ikusaotomevalkyrie2,"demons, fantasy, hentai, supernatural",ova,3.0,6.68,2745,2-12
31397,mesukyoushi4kegasaretakyoudan,hentai,ova,2.0,6.68,2444,2-12
16644,soushisouaijunaimellowyori,hentai,ova,1.0,6.67,2060,1
1042,bronzezetsuaisince1989,"drama, music, romance, sports, yaoi",ova,1.0,6.67,6824,1
4698,jokeikazokuinbou,hentai,ova,2.0,6.67,2735,2-12
19103,mesusagapersona,hentai,ova,1.0,6.66,2005,1
3888,toumeiningenova,hentai,ova,2.0,6.67,4631,2-12
14993,gogonokouchoujunaimellowyori,hentai,ova,1.0,6.66,2717,1
2960,kininaruroommate,hentai,ova,2.0,6.66,3237,2-12
2377,kisaku,hentai,ova,6.0,6.66,1563,2-12
2982,yuuwaku,"hentai, school",ova,2.0,6.66,3499,2-12
3999,doreimaidprincess,"fantasy, hentai",ova,4.0,6.65,2948,2-12
1635,aishimai2futarinokajitsu,hentai,ova,2.0,6.64,5247,2-12
24967,anekyunjoshigaienikita,hentai,ova,1.0,6.64,2696,1
1783,imoutojiru,hentai,ova,2.0,6.64,5952,2-12
7708,machiguruminowanahakudakunimamiretashitai,hentai,ova,4.0,6.64,4348,2-12
8651,newmanoidcamcamcastin,hentai,ova,1.0,6.64,2307,1
29705,shoujokyouiku,hentai,ova,2.0,6.64,2680,2-12
1263,suika,"drama, fantasy, hentai, romance",ova,3.0,6.64,3483,2-12
24745,yobaisurushichininnoharame,"harem, hentai",ova,2.0,6.63,1745,2-12
20589,bikyakuseidokaichouai,hentai,ova,1.0,6.63,2051,1
10420,gakuen3,hentai,ova,2.0,6.63,2188,2-12
33291,pinkerton,hentai,ova,,6.63,1648,
8987,princessknightcatue,hentai,ova,3.0,6.63,3006,2-12
10546,rinkanclub,hentai,ova,4.0,6.63,3107,2-12
3171,ryoujokuhitozumaonsen,hentai,ova,2.0,6.63,2099,2-12
15539,unsweetnetorareochitaonnatachi,"hentai, school",ova,1.0,6.63,2156,1
1634,aishimaifutarinokajitsu,hentai,ova,3.0,6.62,6387,2-12
20995,himekishiolivia,hentai,ova,2.0,6.61,2350,2-12
14661,kindannobyoutoutheanimation,"harem, hentai",ova,2.0,6.62,2150,2-12
23719,rennyuutalestheanimation,hentai,ova,1.0,6.62,1859,1
7969,rinxsenhakudakuonnakyoushitoyaroudomo,hentai,ova,2.0,6.62,3907,2-12
23305,shinseiyarimangakuenenkounikkitheanimation,hentai,ova,1.0,6.62,2563,1
4278,shishunkishoujo,"hentai, school",ova,2.0,6.62,1843,2-12
11997,tsundereinranshoujosukumi,hentai,ova,2.0,6.62,4042,2-12
9968,wanahakudakumamirenohoukago,hentai,ova,2.0,6.62,2887,2-12
30812,gyakutenmajosaibanchijonamajonisabakarechautheanimation,hentai,ova,1.0,6.6,2791,1
17541,kotowarikiminokokoronokoboretakakera,hentai,ova,2.0,6.61,2886,2-12
1360,makaitenshidjibril,hentai,ova,4.0,6.61,5641,2-12
3302,megachu,"hentai, supernatural",ova,3.0,6.61,3991,2-12
33514,namalorefurachimonotheanimation,hentai,ova,1.0,6.61,1325,1
21393,shiibasannouranokaowithimoutolip,hentai,ova,1.0,6.61,1786,1
13223,bibleblacknewtestamentrecap,hentai,ova,1.0,6.6,2777,1
10792,haramaseteseiryuukun,"comedy, harem, hentai",ova,2.0,6.61,2754,2-12
3622,ikusaotomesuvia,"fantasy, hentai",ova,4.0,6.6,2954,2-12
9310,ryoujokufamiresuchoukyoumenu,hentai,ova,2.0,6.6,3463,2-12
2275,saishuuchikandensha,hentai,ova,3.0,6.6,2445,2-12
2276,shinsaishuuchikandensha,hentai,ova,3.0,6.6,2163,2-12
14129,starless21stcenturynymphomaniacs,hentai,ova,4.0,6.6,3603,2-12
2134,famiresusenshipurin,hentai,ova,3.0,6.59,2528,2-12
33865,hachishakuhachiwakerakumeguriigyoukaikitantheanimation,"hentai, supernatural",ova,,6.59,481,
2394,magaochiruyoru,hentai,ova,3.0,6.59,2684,2-12
5603,shinringetsu,"drama, hentai, supernatural",ova,2.0,6.59,2295,2-12
8294,shinshougenmukan,hentai,ova,4.0,6.59,2261,2-12
2140,aniyome,hentai,ova,2.0,6.58,2865,2-12
9309,kansen3shutohoukai,hentai,ova,2.0,6.58,2654,2-12
12961,kansen5thedaybreak,hentai,ova,4.0,6.58,2928,2-12
2148,okaneganai,"drama, romance, yaoi",ova,4.0,6.58,27367,2-12
32864,jktoerokonbinitenchou,hentai,ova,,6.57,2194,
6986,kanseninyokunorensa,hentai,ova,2.0,6.57,3816,2-12
5643,kiminonawoyobeba,"hentai, school",ova,2.0,6.57,2189,2-12
24851,madonnakanjukubodycollection,"harem, hentai",ova,1.0,6.57,1786,1
10256,shionspecial,hentai,special,1.0,6.58,860,1
2870,yagamiyuu,hentai,ova,1.0,6.57,3770,1
2325,angelbladepunish,"adventure, hentai, magic, sci-fi",ova,3.0,6.56,3957,2-12
25877,demoniongaiden,hentai,ova,2.0,6.56,2345,2-12
6337,hitorigatheanimation,hentai,ova,4.0,6.56,2878,2-12
3917,hitozumacosplaykissa2hitozumalovelovecosplayova,hentai,ova,2.0,6.56,1615,2-12
2896,houkagonuretaseifuku,hentai,ova,3.0,6.56,5847,2-12
7581,otomechibakuyuugi,hentai,ova,2.0,6.56,2552,2-12
11031,vampire,"hentai, supernatural",ova,2.0,6.56,2589,2-12
9721,aisainikki,hentai,ova,1.0,6.55,4978,1
33393,enkoushoujorikujoubuyukkinobaaitheanimation,hentai,ova,1.0,6.54,1402,1
31518,honoonoharamasemottohatsuikukaradasokutei2,"harem, hentai, school",ova,1.0,6.55,1729,1
7712,kansen2inzaitoshi,hentai,ova,2.0,6.55,2754,2-12
1785,littlemonicamonogatari,hentai,ova,2.0,6.55,5710,2-12
10770,mahoushoujoelena,"hentai, magic, supernatural",ova,3.0,6.55,3302,2-12
11349,soredemotsumawoaishiteru,hentai,ova,3.0,6.54,3122,2-12
1403,tsumamigui,hentai,ova,2.0,6.55,2651,2-12
7583,valkyriechoukyousementanknoikusaotome10ninshimai,hentai,ova,2.0,6.55,2551,2-12
823,virginnight,"hentai, romance",ova,1.0,6.55,2171,1
1387,yakinbyoutou,hentai,ova,10.0,6.55,6061,2-12
3239,creamlemon,"comedy, drama, fantasy, hentai, parody, romance, sci-fi, yuri",ova,38.0,6.54,2603,25-50
31401,creamypie,hentai,ova,2.0,6.54,2481,2-12
3050,panchirateacher,"hentai, school",ova,2.0,6.54,4881,2-12
3995,tokubetsubyoutou,hentai,ova,2.0,6.54,2572,2-12
30128,allargandotheanimation,hentai,ova,1.0,6.53,2115,1
9545,elfhimenina,"fantasy, hentai, supernatural",ova,3.0,6.53,2684,2-12
24453,fetikano,hentai,ova,1.0,6.53,2024,1
4816,gakuen2,"hentai, school",ova,2.0,6.53,2217,2-12
2188,maidinheavensupers,hentai,ova,2.0,6.53,3853,2-12
33588,shinkyokunogrimoiretheanimationunicononatsuyasumi,"fantasy, hentai",special,1.0,6.53,415,1
33993,300ennootsukiai,hentai,ova,,6.53,902,
2955,hananojoshiannouncernewscasteretsuko,hentai,ova,2.0,6.52,4874,2-12
33153,houkagoinitiation,hentai,ova,,6.52,1613,
24849,inyutsunoyakatatheanimation,hentai,ova,1.0,6.52,1821,1
21059,oppaiinfinitytheanimation,hentai,ova,1.0,6.51,1885,1
5455,saiminjutsutheanimation2nd,hentai,ova,2.0,6.52,2209,2-12
10421,bichikubeachnangokunyuujokusatsueikai,hentai,ova,1.0,6.51,2863,1
4057,inyouchuushoku,"demons, fantasy, hentai",ova,2.0,6.51,3056,2-12
24317,lovecolon,hentai,ova,2.0,6.51,1970,2-12
10851,euphoria,hentai,ova,6.0,6.5,12922,2-12
2590,genmukan,hentai,ova,2.0,6.5,3813,2-12
3747,inyouchuutheanimation,"hentai, school, supernatural",ova,2.0,6.5,3363,2-12
9588,kyouikushidoutheanimation,hentai,ova,1.0,6.5,2438,1
4714,therapeman,hentai,ova,2.0,6.5,2722,2-12
13325,crimsongirlschikanshihai,hentai,ova,3.0,6.49,3292,2-12
2533,dvineluv,hentai,ova,4.0,6.49,2241,2-12
2883,iyashiteagerunsaiyuuki,"hentai, parody",ova,1.0,6.49,3165,1
29915,junaimaniac,hentai,ova,2.0,6.49,1737,2-12
32267,kowaremonorisatheanimation,hentai,ova,1.0,6.49,2103,1
2445,maplecolors,hentai,ova,2.0,6.49,3258,2-12
9638,orewakanojowoshinjiteru,hentai,ova,1.0,6.49,5071,1
217,shinangel,"comedy, drama, hentai, romance",ova,5.0,6.49,1420,2-12
11465,tsumanohahasayuri,hentai,ova,2.0,6.49,2071,2-12
1389,yakinbyoutousan,hentai,ova,3.0,6.49,2710,2-12
30460,kanojoganekomiminikigaetara,hentai,ova,1.0,6.48,1777,1
32997,lorepakosukusukumizukichantheanimation,hentai,ova,1.0,6.48,1819,1
6685,mesukyoushiinjokunokyoushitsu,hentai,ova,3.0,6.48,2005,2-12
6220,musukonotomodachiniokasarete,hentai,ova,2.0,6.48,1883,2-12
31400,rinkanbiyakuchuudokunigebanashi1428ninnoseitozeninnisexsarerureijousayaka,hentai,ova,2.0,6.48,2327,2-12
5993,samayoumidaranalunatics,hentai,ova,2.0,6.48,1916,2-12
20757,taimaninyukikaze,"demons, hentai, supernatural",ova,3.0,6.47,3280,2-12
8655,bijukubo,hentai,ova,2.0,6.47,2918,2-12
2138,kageova,"action, hentai, historical, martial arts",ova,4.0,6.47,3176,2-12
1359,nikutaiteni,"hentai, yuri",ova,2.0,6.47,6551,2-12
746,papatokissinthedark,"comedy, drama, romance, yaoi",ova,2.0,6.47,28620,2-12
2917,seijunkangogakuin,"comedy, hentai",ova,3.0,6.47,1864,2-12
6891,soukanyuugi2,hentai,ova,2.0,6.47,2570,2-12
9849,akinatoonsendehshiyo,hentai,ova,1.0,6.46,4372,1
7266,binkanathlete,hentai,ova,1.0,6.46,3537,1
14659,humpbang,hentai,ova,2.0,6.46,1775,2-12
4004,indanohimekishijanne,"fantasy, hentai, horror",ova,2.0,6.46,3422,2-12
18653,jktoorcheidanakubutaoniniryougyakusaretaseijogakuen,hentai,ova,2.0,6.46,2918,2-12
733,kizuna,"drama, romance, yaoi",ova,2.0,6.46,6547,2-12
18455,moguilastorder,hentai,ova,1.0,6.46,2331,1
30262,okaneganaispecials,"drama, romance, yaoi",special,4.0,6.46,1285,2-12
2861,seifukushojotheanimation,hentai,ova,2.0,6.46,2552,2-12
2324,angelblade,"action, demons, hentai",ova,3.0,6.45,5863,2-12
31885,majuujoukashoujoutea,hentai,ova,2.0,6.45,1542,2-12
32016,secretjourney,"comedy, fantasy, hentai, supernatural, yaoi",ova,,6.46,2349,
8289,toumeiningenr,hentai,ova,2.0,6.45,2300,2-12
2945,hitozumaryoujokusankanbi,hentai,ova,2.0,6.44,2486,2-12
7179,makaitenshidjibril3,"fantasy, harem, hentai, school, supernatural",ova,2.0,6.44,2831,2-12
33165,mashounonie3,hentai,ova,2.0,6.44,1430,2-12
3427,onitensei,"hentai, horror, supernatural",ova,4.0,6.44,1387,2-12
18959,waisetsumissiletheanimation,hentai,ova,1.0,6.44,2179,1
17543,dspray,hentai,ova,1.0,6.42,1800,1
5321,futarinoaniyome,hentai,ova,2.0,6.43,1958,2-12
13217,hishokadroptheanimation,hentai,ova,1.0,6.43,1974,1
8339,kachounokoi,"comedy, romance, yaoi",ova,1.0,6.43,6890,1
5653,mahoushoujoaisantheanime,"demons, hentai, school, supernatural",ova,3.0,6.43,1981,2-12
5209,manindensha,hentai,ova,3.0,6.43,2708,2-12
2194,mejoku,hentai,ova,2.0,6.43,2830,2-12
33138,namalorenamakemonotheanimation,hentai,ova,1.0,6.43,1529,1
10392,petlife,hentai,ova,1.0,6.43,2374,1
2943,inbakugakuen,"hentai, school",ova,3.0,6.42,2489,2-12
3916,magicalwitchacademybokutosenseinomagicallessontheanimation,hentai,ova,2.0,6.42,2930,2-12
2431,nikuyokugangutakuhainin,hentai,ova,3.0,6.42,1566,2-12
1633,shintaisoukari,hentai,ova,4.0,6.42,3942,2-12
11523,shiofukimermaid,hentai,ova,1.0,6.42,1690,1
8837,taimaninasagispecial,"action, demons, hentai, martial arts, supernatural",special,1.0,6.42,2258,1
8577,akisorayumenonaka,"ecchi, romance, seinen, yuri",ova,2.0,6.41,37519,2-12
6402,bakunyuumaidkari,hentai,ova,2.0,6.41,2588,2-12
1339,cooldevices,hentai,ova,11.0,6.41,3966,2-12
24273,iinarisaiminkanojo,hentai,ova,2.0,6.41,2867,2-12
6235,immoral,hentai,ova,2.0,6.41,2189,2-12
9467,kanojogamimainikonaiwake,"drama, hentai",ova,3.0,6.41,2704,2-12
8111,lastwaltzhakudakumamirenonatsugasshuku,hentai,ova,2.0,6.41,2748,2-12
8653,mahoushoujoisuka,hentai,ova,3.0,6.41,2600,2-12
1779,bakunyuushimai,hentai,ova,2.0,6.4,2381,2-12
2875,chikanmonogatari,hentai,ova,2.0,6.4,2727,2-12
27879,eromame,hentai,ova,2.0,6.4,1854,2-12
22901,loveesmtheanimation,hentai,ova,1.0,6.4,1585,1
316,nagekinokenkouyuuryouji,"comedy, hentai, yuri",ova,3.0,6.4,2594,2-12
9009,otomejuurinyuugimaideninfringementplay,hentai,ova,2.0,6.4,2673,2-12
2021,youkounoken,"adventure, comedy, hentai",ova,2.0,6.4,1895,2-12
4946,angelbladecutscene,"hentai, sci-fi",special,1.0,6.39,1342,1
34030,bokuranosex,hentai,ova,,6.39,532,
1275,cancanbunnyextra,"fantasy, hentai, romance",ova,6.0,6.39,2029,2-12
34311,ecchinashintaisokuteianimeedition,hentai,ova,,6.34,414,
3062,futagonohahaseihonnou,hentai,ova,2.0,6.39,2372,2-12
5686,himekishiangelica,hentai,ova,2.0,6.39,2383,2-12
4304,kodomonojikan,hentai,ova,7.0,6.39,6172,2-12
214,piacarroteyoukoso2,"comedy, hentai, romance",ova,3.0,6.39,1408,2-12
8292,seitokaichouhikaru,hentai,ova,1.0,6.39,2772,1
2507,tsumatsuma,hentai,ova,2.0,6.39,2208,2-12
753,chijokushinsatsushitsu,hentai,ova,2.0,6.38,2825,2-12
3324,discodeijouseiai,hentai,ova,3.0,6.38,4289,2-12
17747,furyounihameraretejuseisurukyonyuuokaasantheanimation,hentai,ova,2.0,6.38,2646,2-12
188,gosenzosane,"comedy, hentai, mystery, supernatural",ova,4.0,6.38,1222,2-12
3308,heartworksymphonyofdestruction,"action, hentai",ova,3.0,6.38,2197,2-12
1781,himegoto,hentai,ova,1.0,6.38,2459,1
15839,hitoumegurikakureyumaohen,hentai,ova,2.0,6.38,2946,2-12
9287,inyouchuushokuspecial,"demons, fantasy, hentai, horror, supernatural",ova,1.0,6.38,1492,1
19857,kagachisamaonagusametatematsurimasunetoraremurainyahanashitheanimation,hentai,ova,1.0,6.39,2124,1
23477,kakushiderespecial,hentai,special,1.0,6.38,983,1
3303,momiji,"hentai, school",ova,4.0,6.38,1506,2-12
22119,peroperoteacher,hentai,ova,3.0,6.38,2478,2-12
3403,theguts,hentai,ova,2.0,6.38,2890,2-12
1388,yakinbyoutouni,hentai,ova,5.0,6.38,2741,2-12
2359,choujindensetsuurotsukidoujimovie,"action, demons, drama, hentai",movie,1.0,6.37,2545,1
3385,doreiichiba,hentai,ova,3.0,6.37,2049,2-12
25055,furifuretheanimation,hentai,ova,1.0,6.37,1832,1
24357,mokkaishiyo,hentai,ova,1.0,6.37,1453,1
30269,momoiromilk,hentai,ova,2.0,6.37,1628,2-12
1113,onekagayakukisetsuetruestories,hentai,ova,3.0,6.37,1934,2-12
211,puremail,hentai,ova,2.0,6.37,1911,2-12
18151,saiminjutsuzero,hentai,ova,2.0,6.37,1974,2-12
3998,tokumusousakanreifuko,"hentai, horror, supernatural",ova,4.0,6.37,1591,2-12
9778,torikohimehakudakumamirenoreijou,hentai,ova,2.0,6.37,3025,2-12
5324,yakinbyoutoukranke,hentai,ova,3.0,6.37,2175,2-12
1895,aiwakaginokazudakefuuzokumansion,hentai,ova,1.0,6.36,2181,1
12955,celekano,hentai,ova,2.0,6.36,1947,2-12
7268,diaboluskikoku,hentai,ova,2.0,6.36,3250,2-12
1821,guren,"harem, hentai",ova,3.0,6.36,3034,2-12
1510,imoutodeikou,hentai,ova,2.0,6.36,2457,2-12
2868,kazamamana,hentai,ova,1.0,6.36,3252,1
27909,otomehime,hentai,ova,1.0,6.36,1526,1
3300,romancewatsuruginokagayakiii,"action, comedy, demons, fantasy, hentai",ova,6.0,6.36,1019,2-12
19101,shinhitoumeguri,hentai,ova,2.0,6.36,2702,2-12
27881,ananookunoiitokoro,hentai,ova,2.0,6.35,2104,2-12
9904,inyouchuuetsu,"demons, fantasy, hentai, magic, romance, supernatural",ova,2.0,6.35,2121,2-12
2871,bakunyuuoyako,"hentai, school",ova,2.0,6.34,5597,2-12
2341,choujindensetsuurotsukidouji,"action, demons, drama, hentai",ova,3.0,6.34,4425,2-12
3802,gakuennanafushigi,"hentai, supernatural",ova,2.0,6.34,2022,2-12
5213,houkago2saiyuri,hentai,ova,1.0,6.34,2150,1
2858,ikusaotomevalkyrie,hentai,ova,2.0,6.34,3755,2-12
1274,injuugakuenex,"demons, hentai",ova,4.0,6.34,1760,2-12
5924,koushokuichidaiotoko,"drama, hentai, historical, psychological",ova,1.0,6.34,1433,1
31995,kowaremonotheanimation,"hentai, school",ova,1.0,6.35,1914,1
14657,netorarezuma,hentai,ova,1.0,6.34,2239,1
11749,oshiokigakuenreijoukouseikeikaku,hentai,ova,3.0,6.34,2429,2-12
5259,rancesabakunoguardian,"fantasy, hentai, magic",ova,2.0,6.34,2294,2-12
5212,saimingakuen,hentai,ova,2.0,6.34,2863,2-12
2329,shinkyouhaku2theanimationkizunisakuhanasenketsunokurenai,hentai,ova,2.0,6.34,1171,2-12
4363,chikandensha,hentai,ova,2.0,6.33,2227,2-12
2378,kisakuspirit,hentai,ova,3.0,6.33,1396,2-12
31740,chicchanaonaka,hentai,ova,3.0,6.32,2298,2-12
